eval,fitness,prey_move_cost,pred_move_cost,pred_bite_reward,pred_digest_time,pred_repro_thresh,prey_cooldown,pred_cooldown,parent_energy_split,spawn_offset,heading_jitter,pred_density_k,newborn_hunt_cooldown,refugia_strength,part_spawn_rate,part_initial_mass,part_deposit_rate,part_pickup_rate,part_cell_capacity,detritus_fraction,carcass_fraction,detritus_decay_rate,detritus_decay_eff,grazing_diet_cap,hunting_diet_floor,prey_density_k
204,-24631.036793,0.250000,0.080000,0.800000,0.200000,0.950000,20.000000,6.000000,0.571583,29.573408,1.000000,10.000000,0.500000,0.500000,20.000000,0.039074,5.000000,0.930307,0.954654,0.248427,0.414428,0.200000,0.455940,0.150000,0.850000,50.000000
205,-40901.045359,0.250000,0.058446,0.800000,3.000000,0.950000,20.000000,20.000000,0.586526,30.000000,0.155765,106.130236,5.000000,0.500000,300.000000,0.050000,5.000000,0.100000,0.300000,0.114063,0.300000,0.190816,0.300000,0.500000,0.850000,221.557689
206,-29781.527244,0.250000,0.080000,0.800000,0.200000,0.950000,4.000000,6.000000,0.441112,30.000000,1.000000,10.000000,4.669527,0.500000,20.000000,0.031573,5.000000,0.100000,0.300000,0.300000,0.300000,0.200000,0.300000,0.500000,0.816743,310.223728
207,-29526.820248,0.250000,0.080000,0.482766,2.727037,0.950000,20.000000,16.367005,0.400000,30.000000,1.000000,10.000000,0.500000,0.915196,20.000000,0.022121,5.000000,0.100000,0.300000,0.295860,0.300000,0.200000,0.300000,0.500000,0.850000,500.000000
208,-26987.040677,0.250000,0.080000,0.400000,1.213678,0.950000,20.000000,18.909593,0.700000,30.000000,1.000000,158.673184,5.000000,1.500000,20.000000,0.050000,5.000000,1.330494,0.300000,0.000000,0.300000,0.191988,0.300000,0.150000,0.850000,211.119223
209,-25560.364781,0.133069,0.080000,0.800000,3.000000,0.950000,7.060880,6.707353,0.400000,30.000000,1.000000,501.118905,0.807831,0.500000,176.507481,0.002000,5.000000,0.100000,1.209905,0.000000,0.300000,0.200000,0.304934,0.150000,0.850000,500.000000
210,-26187.469557,0.120058,0.080000,0.545587,3.000000,0.950000,4.889909,6.000000,0.623026,30.000000,1.000000,218.755957,0.500000,0.500000,20.000000,0.002000,0.500000,0.100000,2.000000,0.000000,0.900000,0.200000,0.300000,0.150000,0.850000,180.161267
211,-31139.799956,0.250000,0.080000,0.800000,2.094250,0.950000,10.619301,20.000000,0.440355,30.000000,0.255571,327.825989,0.500000,0.500000,20.000000,0.012630,4.021092,0.100000,0.300000,0.000000,0.300000,0.200000,0.300000,0.150000,0.500000,249.425599
212,-25730.553234,0.250000,0.080000,0.578213,2.122181,0.944425,20.000000,20.000000,0.700000,30.000000,1.000000,10.000000,0.500000,1.159894,20.000000,0.002000,5.000000,0.100000,0.439993,0.201926,0.300000,0.200000,0.300000,0.150000,0.500000,500.000000
213,-31954.301049,0.250000,0.080000,0.547651,2.826868,0.950000,20.000000,18.966497,0.510870,30.000000,1.000000,600.000000,0.500000,0.537032,122.427549,0.050000,3.123789,0.100000,0.300000,0.300000,0.300000,0.200000,0.300000,0.150000,0.500000,151.376124
214,-31980.856457,0.050000,0.080000,0.800000,1.530438,0.950000,4.000000,6.000000,0.400000,30.000000,1.000000,219.962739,0.500000,1.500000,20.000000,0.002000,5.000000,0.100000,0.300000,0.110135,0.300000,0.200000,0.300000,0.500000,0.850000,50.000000
215,-27822.345048,0.250000,0.037995,0.430738,2.868639,0.941263,4.000000,20.000000,0.700000,30.000000,1.000000,10.000000,0.500000,0.500000,164.471337,0.050000,5.000000,0.100000,0.300000,0.045247,0.542070,0.200000,0.300000,0.150000,0.850000,59.515923
216,-28736.804186,0.250000,0.080000,0.400000,3.000000,0.950000,20.000000,20.000000,0.546820,30.000000,0.624547,53.994548,0.500000,0.509787,300.000000,0.002000,5.000000,0.100000,0.300000,0.139274,0.300000,0.010000,0.300000,0.194214,0.522604,50.000000
217,-28487.709705,0.050000,0.080000,0.800000,3.000000,0.950000,20.000000,6.000000,0.700000,30.000000,1.000000,312.484748,0.500000,1.500000,20.000000,0.017076,5.000000,0.100000,0.300000,0.054080,0.300000,0.015265,0.393966,0.150000,0.759931,500.000000
218,-29231.550285,0.250000,0.080000,0.800000,3.000000,0.950000,7.507167,18.650532,0.400000,13.729385,0.000000,261.490437,0.500000,0.500000,300.000000,0.030232,5.000000,0.100000,0.431183,0.064018,0.300000,0.010000,0.300000,0.313246,0.850000,50.000000
219,-22824.338314,0.250000,0.080000,0.800000,1.234167,0.877481,20.000000,6.000000,0.700000,30.000000,1.000000,345.632294,0.500000,0.758313,300.000000,0.050000,5.000000,0.100000,0.300000,0.000000,0.300000,0.141540,0.300000,0.150000,0.500000,500.000000
220,-26899.340580,0.195768,0.080000,0.800000,0.200000,0.950000,4.000000,9.002637,0.652401,30.000000,1.000000,112.033306,0.500000,0.515165,20.000000,0.050000,5.000000,0.100000,0.300000,0.091517,0.300000,0.200000,0.300000,0.150000,0.850000,500.000000
221,-30639.244183,0.250000,0.080000,0.400000,0.200000,0.950000,8.139175,16.082113,0.495846,6.994087,1.000000,181.126874,0.500000,1.415849,20.000000,0.037258,5.000000,1.112142,0.300000,0.300000,0.300000,0.200000,0.300000,0.382765,0.780915,157.544777
222,-20885.856864,0.067122,0.080000,0.400000,0.200000,0.950000,20.000000,6.000000,0.456573,30.000000,0.671753,10.000000,0.500000,0.500000,206.511737,0.050000,5.000000,0.100000,0.300000,0.206356,0.300000,0.200000,0.800000,0.150000,0.508889,500.000000
223,-31915.529661,0.250000,0.080000,0.800000,3.000000,0.950000,11.202125,17.279024,0.400000,30.000000,0.840735,10.000000,3.301104,1.500000,126.737299,0.050000,5.000000,0.100000,1.381796,0.000000,0.300000,0.128470,0.300000,0.150000,0.850000,481.099626
224,-25890.984985,0.250000,0.016896,0.592262,1.983499,0.950000,10.384597,14.597887,0.700000,30.000000,1.000000,600.000000,0.500000,1.185773,300.000000,0.050000,4.388462,0.100000,0.300000,0.300000,0.480501,0.169175,0.300000,0.371981,0.832600,50.000000
225,-24447.198110,0.250000,0.063548,0.800000,1.685456,0.950000,17.718490,17.690278,0.400000,30.000000,0.036102,10.000000,0.500000,0.500000,300.000000,0.002000,5.000000,0.100000,0.300000,0.000000,0.900000,0.200000,0.300000,0.150000,0.850000,500.000000
226,-21084.335558,0.050000,0.080000,0.534494,3.000000,0.950000,4.000000,6.000000,0.400000,30.000000,1.000000,600.000000,0.500000,0.500000,257.900750,0.002000,5.000000,2.279284,0.300000,0.061964,0.900000,0.200000,0.350737,0.150000,0.500000,369.020247
227,-28525.328162,0.185561,0.080000,0.400000,3.000000,0.950000,7.776104,6.000000,0.585599,30.000000,1.000000,581.527969,2.109294,1.491569,112.711447,0.016496,0.500000,0.100000,0.300000,0.293432,0.522887,0.200000,0.300000,0.318119,0.500000,50.000000
228,-29614.323864,0.250000,0.080000,0.800000,3.000000,0.950000,20.000000,20.000000,0.566666,30.000000,1.000000,600.000000,5.000000,0.500000,210.583255,0.050000,0.500000,0.100000,0.300000,0.217604,0.482743,0.198801,0.357014,0.500000,0.781931,500.000000
229,-29808.274762,0.195189,0.080000,0.800000,0.419578,0.950000,4.000000,6.985502,0.498820,12.517989,0.994837,600.000000,0.500000,0.500000,63.861291,0.024586,5.000000,0.100000,0.300000,0.300000,0.803835,0.200000,0.300000,0.228300,0.850000,500.000000
230,-36753.697795,0.250000,0.080000,0.691434,0.200000,0.950000,10.859237,6.000000,0.700000,10.176498,1.000000,318.054132,2.748852,0.500000,300.000000,0.050000,5.000000,0.100000,0.540792,0.060908,0.300000,0.200000,0.576587,0.227255,0.850000,500.000000
231,-30432.883589,0.189156,0.080000,0.602757,3.000000,0.950000,4.493215,6.000000,0.400000,30.000000,0.907833,376.437455,0.500000,1.500000,273.008384,0.033397,5.000000,0.256166,0.300000,0.000000,0.900000,0.010000,0.300000,0.150000,0.790864,50.000000
232,-27372.600757,0.074899,0.028213,0.800000,3.000000,0.950000,19.637349,20.000000,0.700000,30.000000,0.000000,87.945023,1.283084,0.889626,300.000000,0.010865,2.929923,0.438649,0.300000,0.300000,0.900000,0.200000,0.800000,0.197401,0.574923,500.000000
233,-26126.559996,0.250000,0.080000,0.631198,0.200000,0.950000,4.000000,6.000000,0.400000,30.000000,0.943189,272.097808,0.500000,1.341207,149.326708,0.050000,1.257609,0.100000,0.719371,0.117397,0.300000,0.200000,0.300000,0.217609,0.500000,500.000000
234,-25808.313318,0.248528,0.078385,0.443492,0.200000,0.950000,18.619448,6.000000,0.400000,5.000000,1.000000,10.000000,3.391727,1.277099,236.160442,0.023501,5.000000,0.100000,0.300000,0.000000,0.300000,0.010000,0.800000,0.150000,0.850000,50.000000
235,-25309.579188,0.250000,0.023624,0.521808,0.200000,0.950000,20.000000,6.000000,0.464403,5.000000,1.000000,39.892913,3.189305,0.500000,168.572595,0.004919,0.500000,0.100000,0.300000,0.176615,0.900000,0.087167,0.300000,0.411576,0.850000,50.000000
236,-28589.741005,0.250000,0.080000,0.400000,0.200000,0.950000,11.124142,20.000000,0.400000,30.000000,1.000000,376.333172,0.500000,1.222867,113.453705,0.002000,5.000000,0.100000,0.300000,0.013835,0.421154,0.156479,0.300000,0.150000,0.593580,50.000000
237,-27073.800747,0.230058,0.080000,0.400000,1.896497,0.950000,20.000000,6.000000,0.592290,30.000000,1.000000,539.768718,5.000000,1.500000,300.000000,0.050000,5.000000,0.100000,0.300000,0.300000,0.300000,0.200000,0.461666,0.431145,0.850000,260.384997
238,-22776.840623,0.063772,0.080000,0.400000,2.707938,0.950000,20.000000,20.000000,0.400000,30.000000,0.794840,600.000000,0.500000,1.500000,20.000000,0.050000,0.500000,0.100000,0.742726,0.000000,0.321663,0.189426,0.300000,0.150000,0.567528,161.441576
239,-24248.648608,0.239251,0.080000,0.400000,1.755415,0.518984,6.087462,20.000000,0.523217,5.000000,0.139073,10.000000,0.500000,1.473364,300.000000,0.050000,5.000000,0.100000,0.336254,0.300000,0.800816,0.200000,0.800000,0.150000,0.850000,50.000000
240,-27956.782735,0.250000,0.080000,0.800000,0.439478,0.950000,11.591941,20.000000,0.400000,30.000000,0.000000,10.000000,0.500000,0.951151,20.000000,0.037098,4.039327,0.100000,0.300000,0.025487,0.493706,0.024904,0.300000,0.150000,0.850000,236.757836
241,-21241.338964,0.250000,0.080000,0.800000,3.000000,0.722172,4.000000,6.000000,0.682719,30.000000,0.949893,382.764533,3.591210,1.221132,20.000000,0.019148,5.000000,1.360141,0.300000,0.000000,0.300000,0.200000,0.300000,0.244315,0.500000,210.421566
242,-31159.707195,0.250000,0.080000,0.400000,3.000000,0.950000,4.000000,13.640413,0.400000,30.000000,1.000000,10.000000,0.500000,0.500000,20.000000,0.050000,0.500000,0.100000,0.300000,0.108635,0.300000,0.200000,0.300000,0.257626,0.500000,186.928255
243,-31334.631365,0.050000,0.080000,0.400000,1.023556,0.950000,13.864791,20.000000,0.400000,30.000000,1.000000,600.000000,0.559556,0.500000,20.000000,0.002000,5.000000,0.100000,0.300000,0.000000,0.583979,0.115465,0.417045,0.490076,0.504270,165.983425
244,-34642.882330,0.250000,0.080000,0.800000,0.200000,0.950000,20.000000,20.000000,0.400000,30.000000,0.382128,10.000000,0.500000,1.500000,20.000000,0.005873,5.000000,0.100000,0.313359,0.260678,0.557943,0.200000,0.300000,0.150000,0.500000,500.000000
245,-28854.728285,0.250000,0.080000,0.400000,0.200000,0.950000,6.825215,19.499044,0.700000,20.256557,0.000000,10.000000,5.000000,0.500000,289.660139,0.002000,5.000000,0.100000,0.300000,0.300000,0.300000,0.010000,0.610151,0.150000,0.615988,500.000000
246,-33509.803618,0.250000,0.080000,0.694885,0.200000,0.950000,20.000000,20.000000,0.700000,30.000000,1.000000,600.000000,5.000000,0.500000,237.618143,0.050000,5.000000,0.100000,0.300000,0.024216,0.300000,0.200000,0.300000,0.150000,0.776818,487.353017
247,-28133.215995,0.068162,0.048220,0.800000,3.000000,0.950000,4.000000,12.106752,0.479587,30.000000,0.462803,600.000000,0.500000,1.315601,300.000000,0.002000,5.000000,0.100000,0.300000,0.000000,0.300000,0.100346,0.300000,0.391542,0.850000,500.000000
248,-25518.651743,0.250000,0.080000,0.400000,1.499954,0.950000,4.000000,20.000000,0.700000,30.000000,1.000000,10.000000,0.500000,0.648706,300.000000,0.039256,5.000000,0.100000,0.300000,0.044184,0.300000,0.095049,0.473348,0.150000,0.500000,154.016060
249,-37911.317097,0.193561,0.080000,0.537225,0.200000,0.950000,4.000000,9.676185,0.400000,30.000000,1.000000,284.087971,0.500000,0.500000,300.000000,0.035751,5.000000,0.250728,0.300000,0.000000,0.300000,0.200000,0.300000,0.356208,0.850000,455.666043
250,-30290.822652,0.250000,0.080000,0.800000,0.200000,0.950000,20.000000,6.000000,0.700000,30.000000,1.000000,10.000000,5.000000,1.500000,20.000000,0.002000,5.000000,0.100000,0.300000,0.000000,0.300000,0.102678,0.300000,0.500000,0.850000,50.000000
251,-30584.092053,0.250000,0.080000,0.800000,3.000000,0.950000,20.000000,20.000000,0.400000,30.000000,1.000000,600.000000,0.500000,0.760037,20.000000,0.002000,1.864914,0.100000,0.300000,0.000000,0.706568,0.069922,0.523772,0.437615,0.500000,50.000000
252,-27104.670307,0.250000,0.080000,0.602464,2.996828,0.950000,4.000000,20.000000,0.700000,30.000000,1.000000,185.849201,2.883046,1.500000,287.306633,0.002000,3.079040,0.100000,0.300000,0.300000,0.300000,0.038186,0.300000,0.150000,0.850000,115.439840
253,-22912.892489,0.250000,0.080000,0.400000,1.090362,0.950000,4.000000,20.000000,0.400000,30.000000,1.000000,154.016615,0.500000,0.500000,113.548458,0.015537,1.441014,0.100000,0.714861,0.000000,0.300000,0.200000,0.300000,0.150000,0.850000,50.000000
254,-21847.257388,0.050000,0.080000,0.400000,0.200000,0.950000,4.000000,6.000000,0.700000,19.028742,1.000000,600.000000,0.500000,0.500000,300.000000,0.002000,5.000000,0.100000,0.300000,0.300000,0.300000,0.010000,0.300000,0.150000,0.500000,349.894646
255,-22525.767167,0.250000,0.068529,0.800000,0.200000,0.950000,20.000000,6.000000,0.400000,30.000000,1.000000,445.122357,5.000000,0.612710,20.000000,0.050000,0.500000,0.100000,0.300000,0.000000,0.300000,0.200000,0.300000,0.500000,0.500000,500.000000
256,-25651.146459,0.215548,0.080000,0.400000,3.000000,0.903050,20.000000,20.000000,0.400000,30.000000,1.000000,10.000000,2.574912,1.378409,78.880834,0.016930,5.000000,0.100000,0.300000,0.178108,0.300000,0.036910,0.300000,0.150000,0.850000,500.000000
257,-35372.598888,0.179806,0.080000,0.400000,0.200000,0.950000,10.478223,18.748022,0.700000,30.000000,0.860283,600.000000,2.227844,1.500000,270.382069,0.050000,5.000000,0.100000,0.300000,0.161207,0.544283,0.200000,0.300000,0.150000,0.500000,394.815885
258,-29987.254439,0.226248,0.080000,0.800000,0.200000,0.950000,4.000000,6.000000,0.400000,29.557267,1.000000,600.000000,0.500000,1.500000,87.799906,0.050000,5.000000,0.100000,0.300000,0.000000,0.300000,0.127901,0.300000,0.150000,0.850000,78.427256
259,-29526.638258,0.250000,0.080000,0.400000,0.200000,0.950000,6.112135,20.000000,0.646321,5.000000,1.000000,600.000000,5.000000,0.500000,20.000000,0.002000,5.000000,0.100000,1.753229,0.137397,0.300000,0.200000,0.300000,0.150000,0.500000,308.122063
260,-22957.673242,0.229057,0.080000,0.771672,0.200000,0.950000,10.674011,6.000000,0.400000,30.000000,0.000000,10.000000,4.280036,1.500000,183.005609,0.002000,5.000000,0.100000,0.300000,0.179968,0.300000,0.200000,0.300000,0.491713,0.850000,50.000000
261,-37006.287672,0.250000,0.080000,0.458563,0.200000,0.950000,12.843164,20.000000,0.502151,30.000000,1.000000,262.864275,0.500000,1.500000,42.150868,0.002000,5.000000,0.501787,0.300000,0.000000,0.300000,0.200000,0.300000,0.150000,0.850000,50.000000
262,-25870.777155,0.250000,0.080000,0.800000,0.200000,0.950000,5.330605,6.000000,0.400000,30.000000,1.000000,69.785352,0.500000,1.500000,20.000000,0.028972,5.000000,0.100000,0.300000,0.300000,0.300000,0.200000,0.300000,0.150000,0.639690,50.000000
263,-31238.197381,0.250000,0.080000,0.769208,0.200000,0.950000,20.000000,20.000000,0.400000,30.000000,1.000000,368.325793,4.591258,1.500000,300.000000,0.050000,5.000000,0.100000,0.300000,0.144842,0.300000,0.200000,0.300000,0.310519,0.800040,500.000000
264,-26773.324623,0.050000,0.010000,0.633487,0.823365,0.950000,20.000000,20.000000,0.400000,30.000000,0.539773,10.000000,5.000000,1.500000,20.000000,0.002000,5.000000,0.100000,1.135893,0.000000,0.900000,0.200000,0.300000,0.500000,0.850000,242.111277
265,-25916.903826,0.074006,0.080000,0.722505,1.418919,0.950000,20.000000,12.575408,0.650464,30.000000,1.000000,403.237721,1.994216,0.500000,26.461680,0.002000,5.000000,0.100000,0.934558,0.249040,0.433182,0.177408,0.300000,0.150000,0.850000,500.000000
266,-29546.412728,0.118440,0.080000,0.700412,0.200000,0.950000,4.000000,20.000000,0.405481,30.000000,1.000000,533.782069,0.500000,1.500000,300.000000,0.002000,3.986015,0.100000,0.300000,0.000000,0.300000,0.200000,0.300000,0.500000,0.626305,316.309301
267,-26564.962020,0.250000,0.080000,0.400000,0.200000,0.950000,4.000000,20.000000,0.400000,20.625735,0.389358,600.000000,4.813909,0.500000,20.000000,0.050000,0.500000,0.100000,0.300000,0.300000,0.900000,0.200000,0.337353,0.500000,0.550616,234.004526
268,-25257.552610,0.250000,0.080000,0.800000,3.000000,0.950000,10.326906,6.000000,0.700000,30.000000,1.000000,10.000000,0.566282,1.387341,20.000000,0.002000,5.000000,0.443170,1.138643,0.300000,0.327836,0.010000,0.300000,0.405816,0.850000,455.604281
269,-30580.436436,0.178428,0.080000,0.734796,0.200000,0.950000,20.000000,20.000000,0.400000,30.000000,0.000000,350.807719,3.643444,0.500000,46.253193,0.050000,5.000000,1.290301,0.514896,0.014912,0.900000,0.200000,0.300000,0.150000,0.500000,500.000000
270,-27131.671419,0.250000,0.040512,0.800000,2.132482,0.950000,4.000000,20.000000,0.663967,30.000000,1.000000,600.000000,1.308951,1.087910,248.305970,0.028573,5.000000,0.100000,0.300000,0.000000,0.564104,0.200000,0.300000,0.150000,0.850000,500.000000
271,-31106.843938,0.194276,0.080000,0.731043,0.200000,0.950000,20.000000,6.276792,0.400000,16.825436,1.000000,600.000000,0.500000,0.500000,80.634549,0.050000,0.500000,0.100000,0.300000,0.296335,0.300000,0.200000,0.300000,0.500000,0.850000,288.044651
272,-30072.536186,0.235423,0.080000,0.800000,0.200000,0.950000,20.000000,18.122257,0.400000,5.000000,0.725959,10.000000,0.500000,1.500000,176.231113,0.002000,5.000000,0.100000,0.300000,0.300000,0.733205,0.107087,0.300000,0.480058,0.500000,50.000000
273,-25029.877170,0.207802,0.080000,0.400000,0.200000,0.950000,20.000000,20.000000,0.700000,30.000000,0.000000,10.000000,0.500000,0.500000,20.000000,0.002000,5.000000,0.100000,0.477982,0.300000,0.300000,0.200000,0.300000,0.150000,0.500000,500.000000
274,-23830.893519,0.250000,0.080000,0.800000,1.691315,0.950000,4.000000,6.000000,0.564386,30.000000,1.000000,600.000000,1.865625,0.500000,20.000000,0.050000,4.932448,0.100000,1.478026,0.183498,0.900000,0.114166,0.300000,0.150000,0.850000,500.000000
275,-26457.383502,0.250000,0.080000,0.400000,0.200000,0.950000,8.736616,8.374670,0.700000,30.000000,1.000000,10.000000,0.500000,0.500000,300.000000,0.007213,5.000000,0.100000,0.300000,0.300000,0.300000,0.082123,0.300000,0.500000,0.500000,50.000000
276,-24977.683063,0.250000,0.080000,0.800000,0.200000,0.950000,6.583293,6.000000,0.400000,30.000000,1.000000,227.752010,0.500000,0.500000,20.000000,0.033494,5.000000,0.100000,2.000000,0.300000,0.300000,0.200000,0.343394,0.500000,0.500000,500.000000
277,-33336.523618,0.250000,0.080000,0.642004,3.000000,0.950000,4.000000,10.452004,0.565364,30.000000,0.021721,598.504768,3.550620,0.500000,300.000000,0.039675,5.000000,0.100000,0.300000,0.285330,0.300000,0.129975,0.300000,0.150000,0.850000,500.000000
278,-28646.339575,0.050000,0.080000,0.570496,1.098270,0.950000,4.000000,20.000000,0.587276,30.000000,1.000000,10.000000,4.811826,1.500000,147.873936,0.050000,2.136173,0.100000,0.300000,0.300000,0.300000,0.200000,0.300000,0.150000,0.659849,500.000000
279,-26292.899023,0.050000,0.061445,0.439466,1.196638,0.950000,9.879916,20.000000,0.700000,5.000000,1.000000,600.000000,3.032958,0.500000,300.000000,0.021704,1.001445,0.100000,0.300000,0.000000,0.900000,0.125169,0.300000,0.150000,0.500000,50.000000
280,-32560.353529,0.250000,0.080000,0.455839,0.200000,0.950000,4.000000,6.000000,0.491077,30.000000,1.000000,10.000000,5.000000,0.896215,20.000000,0.030398,4.710268,0.100000,0.300000,0.172867,0.300000,0.200000,0.300000,0.150000,0.850000,392.093938
281,-27093.566892,0.250000,0.063335,0.800000,3.000000,0.950000,20.000000,16.183542,0.558869,30.000000,1.000000,90.793616,5.000000,0.500000,300.000000,0.002000,5.000000,0.100000,0.999925,0.142017,0.300000,0.010000,0.336937,0.500000,0.850000,500.000000
282,-34317.853227,0.250000,0.080000,0.400000,1.112113,0.950000,20.000000,20.000000,0.400000,30.000000,0.000000,10.000000,5.000000,1.100846,243.733573,0.050000,5.000000,0.100000,0.300000,0.000000,0.900000,0.010000,0.300000,0.413330,0.500000,130.976697
283,-31381.365273,0.250000,0.080000,0.800000,0.200000,0.950000,4.868241,20.000000,0.400000,8.580534,1.000000,600.000000,3.148200,0.500000,175.436296,0.050000,3.438233,0.100000,0.340379,0.300000,0.300000,0.061947,0.466119,0.500000,0.503954,487.601172
284,-24094.360519,0.250000,0.080000,0.800000,3.000000,0.950000,20.000000,9.219029,0.400000,30.000000,1.000000,10.000000,5.000000,1.500000,205.070497,0.002000,5.000000,0.100000,0.300000,0.240682,0.300000,0.200000,0.300000,0.150000,0.850000,493.713533
285,-20855.814444,0.250000,0.080000,0.800000,1.475610,0.950000,13.746022,15.510156,0.400000,30.000000,0.037930,340.643349,2.541351,0.961542,161.516551,0.050000,5.000000,0.100000,0.300000,0.300000,0.900000,0.200000,0.464926,0.150000,0.512582,500.000000
286,-28833.174520,0.250000,0.080000,0.400000,1.914011,0.950000,10.292243,16.886560,0.400000,30.000000,1.000000,10.000000,1.433470,0.629176,20.000000,0.050000,5.000000,0.100000,0.300000,0.126908,0.498634,0.200000,0.300000,0.500000,0.500000,357.149743
287,-25243.056275,0.250000,0.080000,0.594932,1.616832,0.950000,20.000000,8.195505,0.669774,30.000000,0.462882,10.000000,1.918603,0.500000,20.000000,0.015451,5.000000,0.100000,0.300000,0.005401,0.300000,0.200000,0.300000,0.500000,0.850000,500.000000
288,-31328.592488,0.050000,0.080000,0.800000,0.200000,0.950000,4.000000,8.584476,0.400000,25.136777,0.821771,10.000000,5.000000,1.500000,253.631370,0.002000,5.000000,0.100000,0.300000,0.004270,0.300000,0.181208,0.300000,0.150000,0.850000,142.462629
289,-29897.123327,0.159867,0.080000,0.400000,3.000000,0.950000,20.000000,20.000000,0.678099,30.000000,1.000000,102.369134,4.062214,1.235963,211.929662,0.002000,5.000000,0.100000,0.300000,0.000000,0.300000,0.010000,0.300000,0.500000,0.850000,500.000000
290,-29591.383360,0.227978,0.080000,0.800000,0.200000,0.950000,9.523453,6.000000,0.400000,30.000000,1.000000,219.535906,1.743461,0.500000,20.000000,0.025021,5.000000,0.100000,0.300000,0.006098,0.514655,0.045391,0.494300,0.500000,0.737597,500.000000
291,-20678.415328,0.250000,0.080000,0.800000,0.200000,0.950000,20.000000,9.286873,0.400000,30.000000,1.000000,105.167765,0.886631,0.500000,300.000000,0.050000,3.536816,0.100000,0.545109,0.055986,0.729984,0.200000,0.300000,0.150000,0.500000,151.057259
292,-26480.429232,0.250000,0.059706,0.426142,0.200000,0.950000,18.132601,6.000000,0.501574,5.000000,1.000000,344.961186,0.500000,0.500000,300.000000,0.002000,5.000000,0.100000,0.300000,0.000000,0.300000,0.200000,0.300000,0.500000,0.802043,500.000000
293,-25212.906699,0.250000,0.080000,0.749172,0.200000,0.950000,20.000000,20.000000,0.400000,30.000000,1.000000,10.000000,3.667889,0.500000,20.000000,0.050000,5.000000,0.100000,1.140319,0.000000,0.300000,0.200000,0.300000,0.150000,0.760313,500.000000
294,-31763.147748,0.098625,0.056075,0.400000,0.584199,0.950000,4.000000,18.764937,0.400000,27.102335,1.000000,600.000000,5.000000,1.500000,20.000000,0.050000,5.000000,3.000000,0.300000,0.000000,0.489985,0.031864,0.300000,0.500000,0.850000,50.000000
295,-27109.941056,0.157046,0.032215,0.757624,0.200000,0.950000,9.079801,20.000000,0.700000,30.000000,0.000000,10.000000,0.500000,1.500000,300.000000,0.002000,5.000000,0.100000,0.300000,0.013015,0.501522,0.200000,0.377944,0.162203,0.618095,500.000000
296,-34435.830914,0.250000,0.080000,0.400000,0.200000,0.950000,4.000000,14.879436,0.400000,22.069040,1.000000,600.000000,3.745378,0.500000,216.600918,0.031828,5.000000,0.100000,0.300000,0.033002,0.885594,0.200000,0.300000,0.500000,0.850000,341.223163
297,-30740.512782,0.250000,0.080000,0.400000,0.200000,0.950000,20.000000,20.000000,0.450807,30.000000,0.882106,600.000000,5.000000,1.223051,20.000000,0.050000,5.000000,0.100000,0.300000,0.000000,0.300000,0.067365,0.300000,0.150000,0.500000,311.265235
298,-29633.417155,0.204002,0.080000,0.400000,3.000000,0.950000,4.000000,6.000000,0.400000,5.000000,1.000000,600.000000,5.000000,1.500000,157.818531,0.050000,4.821222,1.352719,0.300000,0.000000,0.300000,0.161850,0.300000,0.500000,0.766213,500.000000
299,-29915.247086,0.250000,0.080000,0.400000,0.200000,0.950000,4.000000,20.000000,0.400000,30.000000,0.412063,567.937481,0.500000,0.500000,300.000000,0.050000,5.000000,0.100000,0.300000,0.000000,0.300000,0.200000,0.300000,0.281479,0.850000,50.000000
300,-34069.010599,0.250000,0.080000,0.800000,0.200000,0.950000,4.000000,20.000000,0.465300,30.000000,1.000000,202.073829,0.500000,1.479886,300.000000,0.002000,5.000000,2.244577,0.300000,0.000000,0.300000,0.010000,0.300000,0.273728,0.500000,284.083994
301,-23971.463128,0.250000,0.080000,0.784386,0.865218,0.950000,4.000000,20.000000,0.400000,13.490531,0.614440,70.394843,1.372922,0.625028,300.000000,0.002000,5.000000,0.100000,0.300000,0.000000,0.300000,0.200000,0.300000,0.176412,0.850000,500.000000
302,-28462.417368,0.250000,0.080000,0.400000,0.200000,0.950000,8.264712,20.000000,0.700000,30.000000,0.936344,10.000000,0.500000,1.166167,300.000000,0.050000,4.698346,0.100000,0.300000,0.000000,0.300000,0.200000,0.300000,0.169812,0.826645,500.000000
303,-30036.293930,0.050000,0.080000,0.400000,0.200000,0.950000,4.000000,20.000000,0.420812,21.585989,1.000000,600.000000,5.000000,1.037836,300.000000,0.002000,5.000000,0.100000,0.880975,0.000000,0.761007,0.196050,0.542352,0.150000,0.850000,50.000000
304,-27147.548828,0.250000,0.080000,0.400000,0.200000,0.950000,20.000000,20.000000,0.585600,30.000000,1.000000,600.000000,0.500000,1.286171,20.000000,0.044769,5.000000,0.100000,0.300000,0.041921,0.300000,0.200000,0.300000,0.150000,0.850000,50.000000
305,-26160.263637,0.250000,0.080000,0.713894,0.272911,0.950000,20.000000,20.000000,0.400000,30.000000,1.000000,10.000000,0.500000,0.707552,300.000000,0.050000,5.000000,0.100000,0.300000,0.202909,0.300000,0.200000,0.300000,0.150000,0.500000,500.000000
