window_end,avg_tick_us,min_tick_us,max_tick_us,ticks_per_sec,fps,resource_field_pct,spatial_grid_pct,behavior_physics_pct,feeding_pct,energy_pct,cooldowns_pct,reproduction_pct,cleanup_pct,telemetry_pct
599,2425,614,35810,412.3614414011712,69.47137907704077,76.88569794441945,0.35306386612768276,18.414783652507964,0.1983046171698232,3.5927815304959845,0.2097682652407758,0.20444880264670068,0.09694617487341535,0.004948337296814055
1198,2331,606,25870,428.8383498128764,70.88826110244857,77.50537012823553,0.3038748546774042,17.95331751491607,0.19555028751467163,3.579385054383135,0.10866763784258288,0.2030120748014157,0.09305792190939417,0.039796198862634934
1797,2342,586,26398,426.88741868861894,70.72114778725552,77.80701956595794,0.31201201431951153,17.765346816145566,0.21344370934430948,3.443530051593614,0.11214332488950018,0.20178968281411017,0.09280532482290575,0.03487670210686017
2396,2353,601,26520,424.9884721876919,25.60319527877079,77.57199835954451,0.30293178297538675,17.96519769401255,0.20480194474724872,3.502032507368238,0.10981702121329959,0.2005520600253718,0.09162751460366637,0.03404157662223412
2995,2334,629,25717,428.3708286319635,26.46853521114533,77.40785100919884,0.32423388019153315,17.91254038465987,0.20219103111428677,3.6847173566435605,0.11908709035968584,0.20137712653988607,0.09437009354762156,0.03508357086495781
3594,2327,604,25724,429.57503859731725,25.839209061810617,77.44189782815451,0.4123490795495648,17.7928692261893,0.20649672105373038,3.626300645823113,0.1119902125623206,0.1959721326080961,0.15980191435820199,0.035311068172699474
4193,2315,599,26156,431.80223457656393,26.0227764350748,77.92709019269175,0.31158849247044856,17.481427106385276,0.1974631618718627,3.610946186646516,0.12280455551357478,0.18982026231985752,0.1057483672478005,0.03497598100070168
4792,2304,576,25798,433.9194862393283,26.458701274647932,78.58767885618823,0.3189742143345302,16.870355705498845,0.18064068212143236,3.6043088204983564,0.10184090342037035,0.1773862859746374,0.10435763644055845,0.03692654827896684
5391,2310,564,26506,432.7187284992882,27.77102787516923,78.98341389113662,0.3116873001380373,16.451187163831637,0.18390545961219748,3.637520175510716,0.112463597536965,0.163524407499881,0.1048044760425276,0.0354396638640917
5990,2293,555,26274,436.04201177575055,27.396759626337786,79.67965737562884,0.30200269735588486,15.821522772076044,0.18815212808123638,3.5621580067996392,0.11951911542773325,0.15287632932857814,0.11433021548760179,0.041162365911630854
6589,2261,539,26100,442.2645715119699,27.435030418589978,80.49980319226567,0.30180134359976823,15.101919870504934,0.2026456266667846,3.4741651150551287,0.1306891808817871,0.1289201225957392,0.10357836264810334,0.03971535852177489
7188,2237,511,25837,446.8476906241077,27.991373730409258,81.40425461560152,0.29013820552223313,14.346313216101352,0.2199831180942482,3.370259336994207,0.10465172914416601,0.11090759681290352,0.09642973163668243,0.03990349877273282
7787,2227,497,25985,448.9634108289077,27.54036984458391,81.69885958804015,0.2952383389610897,14.007478832497588,0.20499669338447926,3.4414392330268258,0.10658391373078269,0.10155552352949893,0.08929882241386973,0.03730885943988223
8386,2216,495,25744,451.11126749635054,23.866775658275508,82.24006517655593,0.2847414320436964,13.585621820793342,0.18590295333524604,3.372507835802716,0.09586114434297448,0.09207180969600513,0.08855314180953361,0.03622423477995695
